Order_Date,customer_id,Sales,Category,Device,Country,State
2023-12-20,CUST_0619,470.19,Sports,Desktop,Australia,Ontario
2023-12-20,CUST_0744,59.95,Toys,Desktop,Australia,New South Wales
2023-12-20,CUST_0608,350.3,Beauty,Mobile,Australia,Florida
2023-12-20,CUST_0728,18.85,Beauty,Desktop,United States,New South Wales
2023-12-20,CUST_0119,192.18,Electronics,Tablet,Canada,Queensland
2023-12-20,CUST_0529,252.9,Clothing,Tablet,Australia,New York
2023-12-20,CUST_0439,171.36,Clothing,Desktop,Australia,British Columbia
2023-12-20,CUST_0446,419.34,Books,Mobile,Canada,Florida
2023-12-20,CUST_0745,409.91,Home & Garden,Tablet,United Kingdom,British Columbia
2023-12-20,CUST_0124,56.5,Toys,Tablet,Canada,New South Wales
2023-12-21,CUST_0146,319.88,Beauty,Mobile,Australia,Queensland
2023-12-21,CUST_0491,328.98,Beauty,Desktop,Canada,Queensland
2023-12-21,CUST_0315,178.73,Beauty,Mobile,Canada,Texas
2023-12-21,CUST_0749,196.96,Toys,Desktop,United Kingdom,British Columbia
2023-12-21,CUST_0214,345.89,Toys,Mobile,United States,New York
2023-12-21,CUST_0243,20.42,Electronics,Tablet,United States,Queensland
2023-12-21,CUST_0251,373.1,Home & Garden,Mobile,Canada,Texas
2023-12-21,CUST_0230,487.84,Home & Garden,Desktop,Australia,British Columbia
2023-12-21,CUST_0225,182.06,Home & Garden,Tablet,United States,Florida
2023-12-21,CUST_0265,283.7,Toys,Tablet,United Kingdom,British Columbia
2023-12-21,CUST_0188,114.03,Toys,Desktop,Canada,California
2023-12-21,CUST_0713,482.28,Sports,Tablet,Australia,New South Wales
2023-12-21,CUST_0205,214.88,Electronics,Mobile,Australia,New South Wales
2023-12-21,CUST_0685,22.81,Toys,Desktop,Australia,New York
2023-12-21,CUST_0692,196.7,Toys,Tablet,Canada,New South Wales
2023-12-21,CUST_0023,432.36,Clothing,Tablet,United Kingdom,Ontario
2023-12-21,CUST_0772,311.55,Clothing,Tablet,United States,Florida
2023-12-21,CUST_0178,410.54,Home & Garden,Tablet,Australia,Ontario
2023-12-21,CUST_0484,420.68,Beauty,Desktop,Canada,Queensland
2023-12-21,CUST_0777,234.16,Toys,Mobile,Canada,Ontario
2023-12-22,CUST_0709,95.09,Toys,Desktop,United States,New South Wales
2023-12-22,CUST_0768,186.49,Electronics,Desktop,United Kingdom,British Columbia
2023-12-22,CUST_0759,124.16,Electronics,Desktop,Canada,Queensland
2023-12-22,CUST_0548,182.3,Clothing,Desktop,Canada,Ontario
2023-12-22,CUST_0735,56.42,Books,Mobile,United States,Queensland
2023-12-22,CUST_0508,301.96,Sports,Mobile,United States,Queensland
2023-12-22,CUST_0617,476.37,Toys,Desktop,United States,Texas
2023-12-22,CUST_0654,434.8,Electronics,Mobile,United States,Texas
2023-12-22,CUST_0364,188.17,Toys,Tablet,Australia,New York
2023-12-22,CUST_0528,137.35,Books,Tablet,United States,New South Wales
2023-12-22,CUST_0707,68.07,Books,Mobile,Canada,California
2023-12-22,CUST_0283,230.94,Clothing,Tablet,United Kingdom,New South Wales
2023-12-22,CUST_0695,295.46,Home & Garden,Desktop,Australia,British Columbia
2023-12-22,CUST_0580,15.85,Clothing,Mobile,Australia,Texas
2023-12-22,CUST_0223,72.27,Sports,Tablet,United Kingdom,Ontario
2023-12-22,CUST_0501,164.77,Books,Desktop,Canada,Ontario
2023-12-22,CUST_0770,120.15,Electronics,Mobile,United States,Florida
2023-12-22,CUST_0511,332.09,Toys,Mobile,United States,Florida
2023-12-23,CUST_0116,245.95,Beauty,Desktop,Canada,Ontario
2023-12-23,CUST_0679,46.15,Toys,Tablet,Canada,California
2023-12-23,CUST_0249,260.98,Clothing,Tablet,United Kingdom,California
2023-12-23,CUST_0474,264.86,Electronics,Tablet,United Kingdom,Florida
2023-12-23,CUST_0509,114.57,Beauty,Tablet,United Kingdom,Texas
2023-12-23,CUST_0666,359.1,Toys,Desktop,United States,New York
2023-12-23,CUST_0091,217.53,Books,Mobile,United States,Queensland
2023-12-23,CUST_0521,245.0,Clothing,Tablet,United Kingdom,British Columbia
2023-12-23,CUST_0409,272.85,Sports,Desktop,Australia,Ontario
2023-12-23,CUST_0550,461.87,Electronics,Desktop,Australia,New South Wales
2023-12-23,CUST_0197,294.86,Toys,Tablet,United States,New York
2023-12-23,CUST_0300,416.43,Clothing,Mobile,United States,Texas
2023-12-23,CUST_0299,296.03,Toys,Mobile,United States,New York
2023-12-23,CUST_0292,311.01,Sports,Tablet,United States,British Columbia
2023-12-23,CUST_0483,433.43,Electronics,Tablet,United States,California
2023-12-23,CUST_0776,413.89,Home & Garden,Mobile,United Kingdom,Texas
2023-12-23,CUST_0592,102.88,Electronics,Mobile,Canada,New South Wales
2023-12-23,CUST_0099,212.6,Beauty,Tablet,United Kingdom,Texas
2023-12-24,CUST_0388,25.97,Beauty,Desktop,Australia,Texas
2023-12-24,CUST_0333,258.16,Toys,Mobile,Australia,Ontario
2023-12-24,CUST_0772,480.04,Clothing,Tablet,United States,Queensland
2023-12-24,CUST_0107,63.77,Books,Mobile,United States,New South Wales
2023-12-24,CUST_0365,381.39,Beauty,Desktop,Australia,Queensland
2023-12-24,CUST_0748,475.87,Clothing,Mobile,Australia,Queensland
2023-12-24,CUST_0714,388.61,Home & Garden,Tablet,United States,Queensland
2023-12-24,CUST_0609,446.59,Books,Tablet,United Kingdom,Queensland
2023-12-24,CUST_0766,482.79,Books,Mobile,Canada,California
2023-12-24,CUST_0179,131.47,Home & Garden,Desktop,Australia,Ontario
2023-12-24,CUST_0321,421.75,Beauty,Mobile,Canada,New South Wales
2023-12-25,CUST_0052,243.63,Toys,Tablet,Canada,California
2023-12-25,CUST_0399,473.57,Electronics,Tablet,Australia,Queensland
2023-12-25,CUST_0186,223.58,Toys,Mobile,United States,Queensland
2023-12-25,CUST_0647,457.23,Books,Desktop,United States,Florida
2023-12-25,CUST_0532,274.1,Toys,Tablet,United States,Florida
2023-12-25,CUST_0125,340.46,Beauty,Tablet,United States,Florida
2023-12-25,CUST_0038,198.98,Sports,Tablet,Canada,New South Wales
2023-12-25,CUST_0260,67.66,Sports,Mobile,Canada,Queensland
2023-12-25,CUST_0225,326.05,Sports,Tablet,Canada,California
2023-12-25,CUST_0796,271.52,Books,Mobile,United Kingdom,California
2023-12-25,CUST_0186,337.61,Clothing,Tablet,United Kingdom,New York
2023-12-25,CUST_0434,111.79,Toys,Mobile,United States,British Columbia
2023-12-25,CUST_0401,28.65,Home & Garden,Tablet,Australia,British Columbia
2023-12-25,CUST_0518,395.75,Toys,Desktop,United Kingdom,Queensland
2023-12-25,CUST_0675,391.67,Books,Mobile,Canada,British Columbia
2023-12-25,CUST_0681,247.07,Electronics,Tablet,United States,British Columbia
2023-12-25,CUST_0251,85.58,Home & Garden,Desktop,Australia,Queensland
2023-12-25,CUST_0111,249.72,Beauty,Tablet,Canada,British Columbia
2023-12-25,CUST_0535,424.18,Books,Mobile,Canada,Florida
2023-12-26,CUST_0152,355.3,Clothing,Desktop,United Kingdom,Texas
2023-12-26,CUST_0486,280.15,Books,Desktop,United Kingdom,Texas
2023-12-26,CUST_0375,330.13,Toys,Desktop,United Kingdom,New South Wales
2023-12-26,CUST_0516,355.27,Electronics,Desktop,United States,Texas
2023-12-26,CUST_0024,290.76,Sports,Mobile,United Kingdom,Texas
2023-12-26,CUST_0025,400.07,Home & Garden,Tablet,United States,Ontario
2023-12-26,CUST_0598,162.68,Toys,Desktop,Australia,New South Wales
2023-12-26,CUST_0141,194.34,Clothing,Tablet,Canada,Ontario
2023-12-26,CUST_0686,23.18,Sports,Desktop,Canada,British Columbia
2023-12-26,CUST_0622,193.76,Electronics,Desktop,United Kingdom,Ontario
2023-12-26,CUST_0315,376.45,Sports,Tablet,Canada,British Columbia
2023-12-26,CUST_0028,78.25,Home & Garden,Desktop,Canada,New York
2023-12-26,CUST_0220,142.24,Electronics,Desktop,United States,Ontario
2023-12-26,CUST_0667,220.04,Beauty,Mobile,United Kingdom,Queensland
2023-12-26,CUST_0458,143.01,Home & Garden,Tablet,United Kingdom,California
2023-12-26,CUST_0307,403.17,Clothing,Mobile,Australia,Ontario
2023-12-26,CUST_0172,175.98,Toys,Mobile,Canada,California
2023-12-26,CUST_0755,407.99,Clothing,Mobile,Australia,California
2023-12-27,CUST_0682,409.08,Home & Garden,Mobile,United Kingdom,New York
2023-12-27,CUST_0774,277.84,Sports,Desktop,Canada,Ontario
2023-12-27,CUST_0761,269.14,Books,Desktop,United Kingdom,Florida
2023-12-27,CUST_0155,156.44,Clothing,Tablet,United States,Queensland
2023-12-27,CUST_0327,387.98,Books,Tablet,United States,Ontario
2023-12-27,CUST_0205,27.64,Clothing,Tablet,Australia,California
2023-12-27,CUST_0097,11.96,Home & Garden,Desktop,Australia,British Columbia
2023-12-27,CUST_0414,118.61,Beauty,Desktop,United Kingdom,British Columbia
2023-12-27,CUST_0349,138.0,Books,Tablet,United States,Texas
2023-12-27,CUST_0796,493.78,Books,Desktop,Australia,Texas
2023-12-27,CUST_0328,287.53,Electronics,Desktop,Australia,New South Wales
2023-12-27,CUST_0637,38.51,Electronics,Tablet,United States,Ontario
2023-12-27,CUST_0215,466.68,Electronics,Tablet,United States,New York
2023-12-27,CUST_0280,310.01,Sports,Desktop,Canada,British Columbia
2023-12-27,CUST_0714,78.39,Electronics,Desktop,Canada,Queensland
2023-12-28,CUST_0282,37.52,Sports,Desktop,United Kingdom,Queensland
2023-12-28,CUST_0411,212.59,Sports,Desktop,Canada,Queensland
2023-12-28,CUST_0269,116.11,Electronics,Mobile,Australia,New South Wales
2023-12-28,CUST_0345,308.29,Electronics,Tablet,United States,Texas
2023-12-28,CUST_0542,310.11,Sports,Desktop,Australia,California
2023-12-28,CUST_0466,278.09,Sports,Mobile,United States,Ontario
2023-12-28,CUST_0571,271.79,Beauty,Mobile,Canada,New South Wales
2023-12-28,CUST_0437,20.97,Clothing,Desktop,Canada,Ontario
2023-12-28,CUST_0454,341.76,Books,Mobile,United Kingdom,New South Wales
2023-12-28,CUST_0156,165.7,Toys,Tablet,Australia,Florida
2023-12-28,CUST_0329,305.67,Toys,Desktop,Canada,Queensland
2023-12-28,CUST_0034,310.32,Home & Garden,Tablet,United Kingdom,New South Wales
2023-12-28,CUST_0646,476.39,Electronics,Mobile,United Kingdom,Ontario
2023-12-28,CUST_0143,479.06,Toys,Mobile,Australia,British Columbia
2023-12-28,CUST_0300,21.9,Books,Tablet,United Kingdom,Florida
2023-12-28,CUST_0755,63.55,Electronics,Desktop,United States,British Columbia
2023-12-28,CUST_0587,85.19,Sports,Mobile,Canada,Queensland
2023-12-29,CUST_0447,141.51,Toys,Desktop,United States,Ontario
2023-12-29,CUST_0118,302.08,Books,Tablet,United States,Queensland
2023-12-29,CUST_0704,415.12,Toys,Mobile,Canada,Texas
2023-12-29,CUST_0178,278.94,Toys,Desktop,Canada,Texas
2023-12-29,CUST_0759,469.23,Beauty,Desktop,United Kingdom,New York
2023-12-29,CUST_0008,300.59,Beauty,Tablet,Australia,New South Wales
2023-12-29,CUST_0590,306.34,Toys,Tablet,Australia,Florida
2023-12-29,CUST_0271,34.1,Clothing,Tablet,United Kingdom,California
2023-12-29,CUST_0424,282.11,Clothing,Mobile,United Kingdom,New York
2023-12-29,CUST_0564,315.22,Electronics,Desktop,United States,Ontario
2023-12-29,CUST_0208,267.17,Toys,Tablet,United States,Queensland
2023-12-29,CUST_0271,451.8,Beauty,Mobile,Canada,Ontario
2023-12-29,CUST_0039,401.1,Books,Mobile,Canada,Queensland
2023-12-29,CUST_0460,400.77,Clothing,Desktop,United Kingdom,British Columbia
2023-12-29,CUST_0776,422.96,Electronics,Mobile,United States,Florida
2023-12-29,CUST_0104,266.64,Beauty,Tablet,United Kingdom,Texas
2023-12-29,CUST_0093,269.05,Toys,Tablet,Canada,Queensland
2023-12-30,CUST_0706,240.26,Electronics,Desktop,United Kingdom,Ontario
2023-12-30,CUST_0630,258.46,Home & Garden,Tablet,United States,Queensland
2023-12-30,CUST_0347,492.79,Home & Garden,Tablet,United States,New South Wales
2023-12-30,CUST_0771,291.87,Electronics,Desktop,Australia,Ontario
2023-12-30,CUST_0192,67.25,Toys,Mobile,United Kingdom,California
2023-12-30,CUST_0307,207.58,Toys,Tablet,United States,New York
2023-12-30,CUST_0592,442.41,Books,Mobile,United States,Ontario
2023-12-30,CUST_0475,279.86,Books,Tablet,United Kingdom,California
2023-12-30,CUST_0353,123.1,Toys,Mobile,Australia,Queensland
2023-12-30,CUST_0396,390.69,Home & Garden,Desktop,Australia,Florida
2023-12-30,CUST_0558,216.69,Toys,Tablet,Australia,New South Wales
2023-12-30,CUST_0323,247.99,Sports,Desktop,United States,Florida
2023-12-30,CUST_0443,283.18,Beauty,Tablet,United Kingdom,California
2023-12-31,CUST_0621,397.46,Clothing,Tablet,Australia,Queensland
2023-12-31,CUST_0154,150.49,Clothing,Desktop,Canada,British Columbia
2023-12-31,CUST_0660,70.43,Sports,Mobile,United Kingdom,New South Wales
2023-12-31,CUST_0607,184.39,Clothing,Desktop,United Kingdom,New South Wales
2023-12-31,CUST_0421,335.1,Beauty,Desktop,Australia,Texas
2023-12-31,CUST_0429,159.49,Home & Garden,Desktop,Australia,Texas
2024-01-01,CUST_0196,259.04,Clothing,Desktop,United Kingdom,New South Wales
2024-01-01,CUST_0035,260.17,Beauty,Desktop,Canada,California
2024-01-01,CUST_0280,132.94,Beauty,Mobile,United Kingdom,Florida
2024-01-01,CUST_0781,364.04,Clothing,Desktop,United States,California
2024-01-01,CUST_0146,130.62,Beauty,Mobile,Australia,Ontario
2024-01-01,CUST_0248,265.42,Home & Garden,Desktop,Australia,California
2024-01-01,CUST_0211,397.07,Toys,Mobile,Canada,Queensland
2024-01-01,CUST_0737,361.21,Books,Tablet,United Kingdom,New York
2024-01-01,CUST_0171,313.52,Home & Garden,Tablet,United States,New South Wales
2024-01-01,CUST_0092,274.82,Home & Garden,Tablet,United Kingdom,New York
2024-01-01,CUST_0183,165.99,Toys,Desktop,Australia,Texas
2024-01-01,CUST_0521,294.25,Books,Desktop,United Kingdom,Queensland
2024-01-01,CUST_0164,373.13,Home & Garden,Desktop,United Kingdom,New York
2024-01-01,CUST_0522,206.46,Clothing,Desktop,United Kingdom,Florida
2024-01-01,CUST_0390,98.02,Sports,Mobile,Australia,Florida
2024-01-01,CUST_0056,488.89,Home & Garden,Tablet,United Kingdom,California
2024-01-01,CUST_0264,457.81,Sports,Mobile,United States,British Columbia
2024-01-01,CUST_0345,233.3,Sports,Desktop,Canada,British Columbia
2024-01-01,CUST_0391,359.26,Toys,Desktop,United States,Texas
2024-01-01,CUST_0697,459.36,Sports,Desktop,Canada,Queensland
2024-01-01,CUST_0521,194.98,Beauty,Tablet,Canada,Florida
2024-01-01,CUST_0110,348.53,Beauty,Tablet,United Kingdom,New South Wales
2024-01-01,CUST_0765,157.69,Home & Garden,Mobile,United States,New South Wales
2024-01-01,CUST_0622,332.61,Home & Garden,Mobile,Canada,Florida
2024-01-01,CUST_0633,20.26,Toys,Desktop,Australia,California
2024-01-02,CUST_0295,163.1,Electronics,Tablet,Canada,New York
2024-01-02,CUST_0567,304.0,Sports,Mobile,United States,Ontario
2024-01-02,CUST_0674,307.02,Books,Tablet,Australia,New South Wales
2024-01-02,CUST_0421,79.93,Sports,Desktop,United Kingdom,New York
2024-01-02,CUST_0075,313.59,Toys,Desktop,Australia,Texas
2024-01-02,CUST_0098,168.93,Beauty,Tablet,Australia,New York
2024-01-02,CUST_0501,211.88,Clothing,Desktop,United Kingdom,Ontario
2024-01-02,CUST_0678,323.65,Clothing,Desktop,Australia,Texas
2024-01-02,CUST_0127,375.66,Home & Garden,Mobile,Australia,Texas
2024-01-02,CUST_0290,90.79,Electronics,Mobile,United Kingdom,Queensland
2024-01-02,CUST_0164,99.34,Beauty,Mobile,United States,Florida
2024-01-02,CUST_0022,413.04,Clothing,Desktop,United Kingdom,New South Wales
2024-01-02,CUST_0361,351.91,Toys,Desktop,United Kingdom,British Columbia
2024-01-02,CUST_0192,71.07,Beauty,Mobile,Australia,British Columbia
2024-01-03,CUST_0204,259.47,Sports,Desktop,United States,California
2024-01-03,CUST_0329,474.17,Clothing,Mobile,United Kingdom,New York
2024-01-03,CUST_0371,361.48,Electronics,Tablet,Canada,New South Wales
2024-01-03,CUST_0027,70.22,Sports,Mobile,Canada,British Columbia
2024-01-03,CUST_0138,280.51,Sports,Mobile,United Kingdom,New York
2024-01-03,CUST_0372,391.61,Books,Desktop,Canada,Ontario
2024-01-03,CUST_0044,62.82,Toys,Tablet,United States,Texas
2024-01-03,CUST_0487,313.58,Home & Garden,Tablet,United States,California
2024-01-03,CUST_0535,307.88,Electronics,Mobile,United Kingdom,Queensland
2024-01-03,CUST_0119,54.93,Toys,Mobile,United Kingdom,Ontario
2024-01-03,CUST_0584,298.65,Toys,Tablet,Canada,Ontario
2024-01-03,CUST_0255,336.54,Home & Garden,Desktop,Australia,Queensland
2024-01-03,CUST_0027,186.34,Home & Garden,Desktop,Canada,Florida
2024-01-03,CUST_0506,38.46,Sports,Mobile,United Kingdom,New South Wales
2024-01-03,CUST_0002,40.12,Home & Garden,Desktop,Canada,Texas
2024-01-03,CUST_0331,419.61,Home & Garden,Mobile,United States,Florida
2024-01-03,CUST_0005,99.98,Books,Tablet,Canada,Queensland
2024-01-03,CUST_0547,208.96,Books,Mobile,Australia,Texas
2024-01-03,CUST_0227,233.84,Sports,Mobile,Canada,Florida
2024-01-03,CUST_0035,15.08,Sports,Tablet,Australia,New South Wales
2024-01-04,CUST_0690,305.43,Toys,Desktop,Canada,Florida
2024-01-04,CUST_0089,73.65,Beauty,Tablet,Canada,Texas
2024-01-04,CUST_0081,137.07,Beauty,Desktop,Australia,California
2024-01-04,CUST_0723,499.02,Toys,Tablet,United Kingdom,California
2024-01-04,CUST_0268,233.18,Beauty,Desktop,United Kingdom,Florida
2024-01-04,CUST_0322,442.77,Clothing,Tablet,Canada,Texas
2024-01-04,CUST_0136,285.76,Home & Garden,Mobile,United Kingdom,New South Wales
2024-01-04,CUST_0664,253.86,Electronics,Mobile,Canada,Ontario
2024-01-04,CUST_0458,414.19,Toys,Tablet,Australia,California
2024-01-04,CUST_0146,75.57,Beauty,Mobile,Canada,New York
2024-01-04,CUST_0367,71.44,Sports,Mobile,Australia,California
2024-01-04,CUST_0716,117.3,Sports,Desktop,Canada,Queensland
2024-01-04,CUST_0004,471.86,Clothing,Tablet,United States,Florida
2024-01-04,CUST_0031,291.06,Home & Garden,Tablet,United Kingdom,California
2024-01-04,CUST_0611,136.01,Books,Tablet,United Kingdom,California
2024-01-04,CUST_0004,148.67,Electronics,Mobile,United Kingdom,California
2024-01-04,CUST_0112,256.53,Home & Garden,Desktop,Australia,Florida
2024-01-04,CUST_0618,433.63,Clothing,Mobile,United States,Texas
2024-01-05,CUST_0547,167.01,Sports,Desktop,Australia,California
2024-01-05,CUST_0181,132.0,Books,Tablet,Australia,Florida
2024-01-05,CUST_0133,204.93,Beauty,Desktop,United States,Texas
2024-01-05,CUST_0733,327.07,Sports,Tablet,United States,Queensland
2024-01-05,CUST_0656,379.71,Electronics,Mobile,Canada,California
2024-01-05,CUST_0509,119.66,Books,Desktop,Australia,British Columbia
2024-01-05,CUST_0267,114.93,Beauty,Desktop,Canada,New South Wales
2024-01-05,CUST_0221,304.96,Clothing,Desktop,Canada,Queensland
2024-01-05,CUST_0533,117.99,Beauty,Tablet,United Kingdom,Florida
2024-01-05,CUST_0306,175.48,Beauty,Tablet,United States,Texas
2024-01-05,CUST_0405,269.3,Home & Garden,Tablet,Canada,Texas
2024-01-05,CUST_0731,252.5,Beauty,Tablet,Australia,New South Wales
2024-01-05,CUST_0431,241.58,Sports,Mobile,United Kingdom,British Columbia
2024-01-05,CUST_0336,138.6,Electronics,Desktop,Canada,Florida
2024-01-05,CUST_0710,483.36,Electronics,Tablet,United States,Ontario
2024-01-05,CUST_0721,19.09,Toys,Tablet,United States,British Columbia
2024-01-05,CUST_0739,69.22,Home & Garden,Tablet,Australia,Ontario
2024-01-06,CUST_0586,241.79,Clothing,Mobile,Australia,New York
2024-01-06,CUST_0634,343.6,Home & Garden,Desktop,Australia,British Columbia
2024-01-06,CUST_0695,214.94,Home & Garden,Desktop,Australia,British Columbia
2024-01-06,CUST_0669,16.05,Books,Tablet,United Kingdom,Ontario
2024-01-06,CUST_0475,290.23,Books,Tablet,Canada,Queensland
2024-01-06,CUST_0639,275.51,Toys,Tablet,United States,New York
2024-01-06,CUST_0396,497.22,Clothing,Mobile,Canada,Ontario
2024-01-06,CUST_0232,84.65,Beauty,Tablet,Canada,British Columbia
2024-01-06,CUST_0094,28.23,Home & Garden,Tablet,United States,New South Wales
2024-01-06,CUST_0609,147.66,Sports,Mobile,Australia,Florida
2024-01-06,CUST_0403,476.63,Clothing,Mobile,Canada,Ontario
2024-01-07,CUST_0261,106.0,Electronics,Mobile,Canada,Queensland
2024-01-07,CUST_0185,124.03,Books,Desktop,United States,Texas
2024-01-07,CUST_0216,257.36,Toys,Mobile,United Kingdom,Ontario
2024-01-07,CUST_0286,198.13,Electronics,Mobile,Australia,Queensland
2024-01-07,CUST_0629,171.55,Sports,Tablet,United States,California
2024-01-07,CUST_0554,217.77,Clothing,Mobile,United States,New South Wales
2024-01-07,CUST_0324,467.18,Sports,Tablet,United States,Texas
2024-01-07,CUST_0507,270.78,Home & Garden,Tablet,Canada,New South Wales
2024-01-07,CUST_0574,170.77,Beauty,Mobile,United States,California
2024-01-07,CUST_0588,117.02,Electronics,Mobile,United Kingdom,Ontario
2024-01-07,CUST_0514,447.55,Beauty,Desktop,Canada,Queensland
2024-01-07,CUST_0316,138.58,Home & Garden,Tablet,United Kingdom,New York
2024-01-07,CUST_0727,222.91,Toys,Mobile,Australia,Queensland
2024-01-07,CUST_0129,400.62,Clothing,Mobile,United Kingdom,Queensland
2024-01-07,CUST_0736,79.04,Electronics,Mobile,Australia,Ontario
2024-01-08,CUST_0220,149.93,Home & Garden,Desktop,United States,New York
2024-01-08,CUST_0514,461.06,Toys,Tablet,United States,New York
2024-01-08,CUST_0371,432.3,Clothing,Tablet,United Kingdom,Florida
2024-01-08,CUST_0404,470.18,Sports,Tablet,United States,Texas
2024-01-08,CUST_0757,399.04,Books,Mobile,Australia,Texas
2024-01-08,CUST_0705,397.9,Home & Garden,Mobile,Canada,New York
2024-01-08,CUST_0752,301.05,Electronics,Desktop,Australia,New York
2024-01-08,CUST_0022,246.8,Home & Garden,Mobile,Canada,New South Wales
2024-01-08,CUST_0787,446.37,Clothing,Tablet,United Kingdom,Florida
2024-01-08,CUST_0343,235.54,Sports,Mobile,United Kingdom,British Columbia
2024-01-08,CUST_0074,385.38,Books,Desktop,Australia,Queensland
2024-01-08,CUST_0080,173.13,Toys,Desktop,United States,Ontario
2024-01-08,CUST_0569,26.77,Clothing,Tablet,United Kingdom,British Columbia
2024-01-08,CUST_0115,207.62,Sports,Tablet,Australia,Florida
2024-01-08,CUST_0787,430.71,Electronics,Mobile,Australia,Florida
2024-01-08,CUST_0502,352.11,Toys,Desktop,Australia,British Columbia
2024-01-08,CUST_0435,171.57,Electronics,Tablet,Canada,British Columbia
2024-01-08,CUST_0610,426.6,Electronics,Desktop,United Kingdom,Florida
2024-01-08,CUST_0574,184.5,Electronics,Mobile,United States,California
2024-01-08,CUST_0191,135.73,Clothing,Tablet,United States,New South Wales
2024-01-08,CUST_0663,58.46,Books,Tablet,Australia,New York
2024-01-08,CUST_0277,294.46,Toys,Tablet,United Kingdom,California
2024-01-09,CUST_0036,313.4,Clothing,Tablet,United Kingdom,Queensland
2024-01-09,CUST_0411,331.53,Books,Tablet,United States,New York
2024-01-09,CUST_0378,101.31,Beauty,Mobile,United States,California
2024-01-09,CUST_0093,316.37,Toys,Tablet,Canada,Florida
2024-01-09,CUST_0528,366.54,Home & Garden,Mobile,United States,Queensland
2024-01-09,CUST_0730,151.14,Sports,Desktop,United Kingdom,Texas
2024-01-09,CUST_0128,76.04,Sports,Tablet,Canada,California
2024-01-09,CUST_0378,51.18,Electronics,Desktop,United Kingdom,California
2024-01-09,CUST_0276,298.31,Electronics,Desktop,Canada,Queensland
2024-01-09,CUST_0680,381.18,Toys,Desktop,United States,Florida
2024-01-09,CUST_0550,217.57,Home & Garden,Tablet,United States,New York
2024-01-09,CUST_0309,485.61,Beauty,Mobile,United States,Ontario
2024-01-09,CUST_0447,192.53,Toys,Desktop,United States,New York
2024-01-09,CUST_0417,430.27,Sports,Mobile,United Kingdom,New York
2024-01-09,CUST_0263,220.41,Books,Desktop,United States,New South Wales
2024-01-09,CUST_0403,151.58,Clothing,Tablet,Australia,Ontario
2024-01-09,CUST_0758,244.04,Toys,Mobile,Canada,Texas
2024-01-09,CUST_0190,213.09,Books,Mobile,United Kingdom,Ontario
2024-01-09,CUST_0534,305.02,Sports,Desktop,United States,Texas
2024-01-09,CUST_0588,428.67,Toys,Desktop,Canada,Ontario
2024-01-10,CUST_0460,12.57,Electronics,Desktop,United Kingdom,Florida
2024-01-10,CUST_0170,78.23,Clothing,Desktop,United States,British Columbia
2024-01-10,CUST_0136,147.68,Toys,Mobile,United States,Texas
2024-01-10,CUST_0634,186.76,Beauty,Tablet,Australia,Ontario
2024-01-10,CUST_0782,297.79,Toys,Tablet,United Kingdom,New York
2024-01-10,CUST_0015,103.19,Toys,Tablet,United States,New South Wales
2024-01-10,CUST_0219,284.3,Clothing,Mobile,United Kingdom,New York
2024-01-10,CUST_0361,273.74,Toys,Desktop,United Kingdom,Ontario
2024-01-10,CUST_0631,447.03,Sports,Mobile,United Kingdom,Florida
2024-01-10,CUST_0701,489.11,Electronics,Tablet,United Kingdom,Texas
2024-01-10,CUST_0151,364.94,Electronics,Mobile,Canada,California
2024-01-10,CUST_0338,151.28,Books,Desktop,United Kingdom,California
2024-01-10,CUST_0028,90.46,Clothing,Mobile,United States,Queensland
2024-01-10,CUST_0705,267.35,Toys,Tablet,Canada,California
2024-01-10,CUST_0221,298.8,Clothing,Mobile,United Kingdom,New South Wales
2024-01-10,CUST_0595,71.35,Books,Mobile,Canada,Ontario
2024-01-10,CUST_0066,230.1,Electronics,Tablet,United Kingdom,New York
2024-01-11,CUST_0785,74.21,Home & Garden,Desktop,Canada,New York
2024-01-11,CUST_0791,154.74,Clothing,Tablet,United States,Texas
2024-01-11,CUST_0469,94.54,Beauty,Tablet,United Kingdom,Texas
2024-01-11,CUST_0099,378.46,Clothing,Tablet,United States,Queensland
2024-01-11,CUST_0463,346.23,Toys,Mobile,Australia,Florida
2024-01-11,CUST_0366,450.88,Toys,Desktop,United States,Queensland
2024-01-11,CUST_0409,37.76,Beauty,Desktop,Australia,Ontario
2024-01-11,CUST_0706,129.61,Toys,Tablet,Australia,California
2024-01-11,CUST_0221,256.44,Toys,Mobile,United States,Texas
2024-01-11,CUST_0408,350.86,Clothing,Desktop,United States,New South Wales
2024-01-11,CUST_0226,305.79,Toys,Mobile,United Kingdom,Florida
2024-01-11,CUST_0677,164.72,Home & Garden,Desktop,United States,California
2024-01-11,CUST_0241,302.88,Electronics,Mobile,Australia,California
2024-01-11,CUST_0235,86.25,Electronics,Tablet,Canada,New South Wales
2024-01-11,CUST_0682,332.38,Books,Tablet,United Kingdom,Queensland
2024-01-11,CUST_0447,490.05,Sports,Tablet,Australia,New South Wales
2024-01-11,CUST_0023,162.07,Toys,Desktop,United States,New York
2024-01-12,CUST_0026,443.28,Sports,Mobile,Canada,Texas
2024-01-12,CUST_0020,429.85,Toys,Tablet,Canada,British Columbia
2024-01-12,CUST_0476,151.73,Clothing,Desktop,United States,Queensland
